,area,floorRange,noOfUnits,contractDate,typeOfSale,price,propertyType,district,typeOfArea,tenure,nettPrice,project,street,marketSegment,x,y
11923,88,31-35,1,1220,1,1923000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11924,61,26-30,1,1220,1,1427000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11925,88,06-10,1,1220,1,1720000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11926,61,26-30,1,1220,1,1419000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11927,103,41-45,1,1220,1,2404000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11928,103,11-15,1,1220,1,2127000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11929,64,46-50,1,0121,1,1587000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11930,49,21-25,1,0121,1,1092000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11931,88,16-20,1,0221,1,1871000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11932,64,36-40,1,0221,1,1523000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11933,139,31-35,1,1220,1,2998000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11934,61,21-25,1,1220,1,1344000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11935,68,41-45,1,1220,1,1633000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11936,103,31-35,1,0121,1,2285000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11937,61,36-40,1,0121,1,1550000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11938,67,11-15,1,0121,1,1434000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11939,155,56-60,1,0121,1,3468000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11940,64,41-45,1,0121,1,1551000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11941,103,31-35,1,0121,1,2268000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11942,49,26-30,1,0121,1,1197000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11943,67,36-40,1,0121,1,1681000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11944,61,21-25,1,0121,1,1344000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11945,49,31-35,1,0121,1,1126000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11946,88,26-30,1,0121,1,1893000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11947,103,31-35,1,0121,1,2257000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11948,103,16-20,1,0121,1,2159000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11949,61,26-30,1,0121,1,1382000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11950,103,36-40,1,0721,1,2418000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11951,61,36-40,1,0721,1,1565000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11952,103,36-40,1,0721,1,2408000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11953,49,31-35,1,0521,1,1226000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11954,68,36-40,1,0521,1,1610000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11955,139,11-15,1,0521,1,2727000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11956,103,41-45,1,0721,1,2434000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11957,103,51-55,1,0821,1,2595000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11958,61,36-40,1,0821,1,1482000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11959,61,46-50,1,0821,1,1638000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11960,61,31-35,1,0821,1,1460000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11961,61,36-40,1,0821,1,1482000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11962,64,51-55,1,0921,1,1649000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11963,61,31-35,1,0621,1,1499000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11964,68,36-40,1,0621,1,1610000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11965,103,36-40,1,0621,1,2394000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11966,68,46-50,1,0521,1,1622000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11967,103,26-30,1,0321,1,2242000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11968,103,31-35,1,0321,1,2257000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11969,49,46-50,1,0321,1,1322000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11970,61,26-30,1,0321,1,1374000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11971,61,31-35,1,0321,1,1382000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11972,61,26-30,1,0321,1,1378000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11973,61,26-30,1,0321,1,1374000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11974,88,11-15,1,0321,1,1840000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11975,103,31-35,1,0321,1,2264000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11976,61,31-35,1,0321,1,1394000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11977,67,46-50,1,0521,1,1709000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11978,61,31-35,1,0521,1,1489000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11979,88,46-50,1,0521,1,2058000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11980,103,21-25,1,0721,1,2194200,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11981,61,36-40,1,0721,1,1568000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11982,49,36-40,1,0721,1,1195000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11983,64,41-45,1,0721,1,1549000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11984,103,36-40,1,0721,1,2394000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11985,49,41-45,1,0721,1,1215000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11986,67,41-45,1,0721,1,1725000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11987,139,01-05,1,0721,1,2770000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11988,49,36-40,1,0721,1,1190000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11989,67,41-45,1,0721,1,1709000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11990,61,26-30,1,0421,1,1485000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11991,61,31-35,1,0421,1,1498000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11992,103,46-50,1,0421,1,2409000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11993,49,41-45,1,0421,1,1190000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11994,49,31-35,1,0421,1,1156000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11995,139,11-15,1,1021,1,2839000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11996,88,41-45,1,1021,1,2092000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11997,88,36-40,1,1021,1,2085000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11998,88,21-25,1,0721,1,1937000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
11999,64,51-55,1,0721,1,1609000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12000,49,31-35,1,0721,1,1153000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12001,49,41-45,1,0721,1,1292000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12002,88,36-40,1,0721,1,2055000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12003,67,36-40,1,0721,1,1699000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12004,68,36-40,1,0721,1,1610000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12005,88,31-35,1,0721,1,1973000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12006,67,46-50,1,0721,1,1765000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12007,139,16-20,1,0821,1,2878000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12008,64,41-45,1,0821,1,1576000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12009,139,16-20,1,0821,1,2950000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12010,88,46-50,1,0821,1,2156000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12011,88,36-40,1,0821,1,2085000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12012,64,51-55,1,0821,1,1632000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12013,68,51-55,1,0821,1,1717000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12014,103,41-45,1,1121,1,2509000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12015,88,51-55,1,1121,1,2184000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12016,61,51-55,1,1121,1,1556000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12017,68,51-55,1,1121,1,1748000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12018,61,46-50,1,0421,1,1573000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12019,67,46-50,1,0321,1,1705000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12020,67,46-50,1,0321,1,1705000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12021,68,46-50,1,0321,1,1622000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12022,68,46-50,1,0321,1,1622000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12023,49,46-50,1,0421,1,1190000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12024,88,31-35,1,0321,1,1943000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12025,88,26-30,1,0321,1,1927000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12026,49,46-50,1,0421,1,1190000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12027,49,41-45,1,0421,1,1180000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12028,49,46-50,1,0421,1,1190000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12029,88,36-40,1,0921,1,2078000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12030,139,06-10,1,1021,1,2786000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12031,88,41-45,1,0921,1,2099000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12032,61,41-45,1,0921,1,1495000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12033,61,41-45,1,0921,1,1506000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12034,68,41-45,1,1021,1,1686000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12035,68,41-45,1,1221,1,1669000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12036,88,41-45,1,0921,1,2092000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12037,88,46-50,1,0921,1,2128000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12038,61,36-40,1,0821,1,1473000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12039,61,36-40,1,0921,1,1489000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12040,64,41-45,1,0921,1,1587000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12041,88,36-40,1,0921,1,2076000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12042,88,51-55,1,0821,1,2163000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12043,103,36-40,1,0321,1,2394000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12044,139,06-10,1,0321,1,2694000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12045,103,31-35,1,0321,1,2285000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12046,88,21-25,1,0321,1,1883000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12047,103,51-55,1,1121,1,2597000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12048,139,26-30,1,1121,1,3069000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12049,88,41-45,1,1121,1,2113000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12050,88,41-45,1,1121,1,2106000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12051,139,41-45,1,1121,1,3296000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12052,61,31-35,1,1121,1,1524000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12053,88,46-50,1,1121,1,2149000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12054,61,31-35,1,0721,1,1513000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12055,49,36-40,1,0721,1,1275000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12056,68,36-40,1,0821,1,1628000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12057,49,36-40,1,0721,1,1188000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12058,49,41-45,1,0821,1,1215000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12059,49,31-35,1,0721,1,1158000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12060,64,41-45,1,0721,1,1554000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12061,88,31-35,1,0721,1,1967000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12062,88,31-35,1,0721,1,1984000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12063,88,21-25,1,0721,1,1928000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12064,139,51-55,1,0721,1,3379000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12065,139,46-50,1,0721,1,3292000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12066,103,46-50,1,0821,1,2490000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
12067,103,46-50,1,0721,1,2528000,Apartment,03,Strata,99 yrs lease commencing from 2018,,AVENUE SOUTH RESIDENCE,SILAT AVENUE,RCR,27597.65868,28801.89427
