area,floor_range,price,district,market_segment,year,month,year_after_lease_com
128.0,11-15,1695000.0,18,OCR,2021,12,9
259.0,11-15,2300000.0,18,OCR,2021,9,9
116.0,06-10,1250000.0,18,OCR,2021,3,9
108.0,06-10,1380000.0,18,OCR,2021,7,9
132.0,01-05,1518000.0,18,OCR,2021,7,9
111.0,11-15,1388000.0,18,OCR,2021,11,9
130.0,01-05,1630000.0,18,OCR,2021,8,9
123.0,01-05,1530000.0,18,OCR,2021,6,9
128.0,01-05,1580000.0,18,OCR,2021,8,9
110.0,06-10,1260000.0,18,OCR,2021,7,9
250.0,11-15,2500000.0,18,OCR,2021,10,9
111.0,11-15,1400000.0,18,OCR,2021,10,9
111.0,11-15,1260000.0,18,OCR,2021,4,9
111.0,11-15,1385000.0,18,OCR,2021,10,9
105.0,11-15,1345000.0,18,OCR,2021,10,9
102.0,06-10,1175000.0,18,OCR,2021,3,9
116.0,11-15,1340000.0,18,OCR,2021,5,9
128.0,01-05,1450000.0,18,OCR,2021,5,9
105.0,01-05,1250000.0,18,OCR,2021,5,9
154.0,01-05,1700000.0,18,OCR,2021,4,9
133.0,06-10,1550000.0,18,OCR,2021,6,9
105.0,06-10,1330000.0,18,OCR,2021,6,9
116.0,11-15,1380000.0,18,OCR,2021,6,9
259.0,11-15,2300000.0,18,OCR,2021,11,9
118.0,01-05,1500000.0,18,OCR,2022,4,10
133.0,06-10,1720000.0,18,OCR,2022,7,10
141.0,01-05,1788000.0,18,OCR,2022,5,10
106.0,11-15,1420000.0,18,OCR,2022,5,10
128.0,01-05,1650000.0,18,OCR,2022,2,10
73.0,11-15,950000.0,18,OCR,2022,1,10
128.0,11-15,1720000.0,18,OCR,2022,4,10
128.0,06-10,1683000.0,18,OCR,2022,4,10
110.0,01-05,1357000.0,18,OCR,2022,3,10
108.0,06-10,1490000.0,18,OCR,2022,3,10
108.0,06-10,1395000.0,18,OCR,2022,3,10
123.0,06-10,1650000.0,18,OCR,2022,7,10
107.0,01-05,1338888.0,18,OCR,2022,1,10
113.0,06-10,1508888.0,18,OCR,2022,5,10
110.0,06-10,1520000.0,18,OCR,2022,8,10
132.0,11-15,1680000.0,18,OCR,2022,5,10
116.0,01-05,1510000.0,18,OCR,2022,8,10
147.0,01-05,1950000.0,18,OCR,2022,8,10
102.0,06-10,1420000.0,18,OCR,2022,8,10
113.0,01-05,1430000.0,18,OCR,2022,3,10
102.0,06-10,1310000.0,18,OCR,2021,12,9
133.0,01-05,1570000.0,18,OCR,2022,1,10
133.0,01-05,1658888.0,18,OCR,2022,7,10
128.0,01-05,1630000.0,18,OCR,2022,7,10
134.0,01-05,1520000.0,18,OCR,2022,5,10
107.0,11-15,1450000.0,18,OCR,2022,5,10
110.0,06-10,1500000.0,18,OCR,2022,9,10
115.0,06-10,1550000.0,18,OCR,2022,7,10
110.0,11-15,1620000.0,18,OCR,2023,3,11
123.0,01-05,1656000.0,18,OCR,2022,9,10
73.0,06-10,1052000.0,18,OCR,2022,11,10
108.0,01-05,1550000.0,18,OCR,2022,12,10
111.0,06-10,1550000.0,18,OCR,2023,4,11
114.0,11-15,1670000.0,18,OCR,2023,2,11
115.0,11-15,1620000.0,18,OCR,2023,2,11
128.0,06-10,1688000.0,18,OCR,2022,7,10
128.0,06-10,1710000.0,18,OCR,2022,10,10
102.0,01-05,1380000.0,18,OCR,2023,1,11
116.0,06-10,1550000.0,18,OCR,2023,1,11
110.0,01-05,1470000.0,18,OCR,2022,12,10
103.0,06-10,1500000.0,18,OCR,2023,3,11
123.0,06-10,1600000.0,18,OCR,2022,9,10
122.0,11-15,1838000.0,18,OCR,2022,10,10
115.0,06-10,1599999.0,18,OCR,2023,4,11
113.0,06-10,1578000.0,18,OCR,2022,10,10
128.0,01-05,1680000.0,18,OCR,2023,3,11
116.0,01-05,1548000.0,18,OCR,2023,2,11
108.0,01-05,1550000.0,18,OCR,2023,5,11
133.0,01-05,1830000.0,18,OCR,2023,8,11
133.0,01-05,1820000.0,18,OCR,2023,7,11
128.0,06-10,1700000.0,18,OCR,2023,7,11
147.0,06-10,2060000.0,18,OCR,2023,6,11
153.0,01-05,1950000.0,18,OCR,2023,7,11
123.0,06-10,1740000.0,18,OCR,2023,7,11
110.0,11-15,1710000.0,18,OCR,2023,12,11
116.0,06-10,1660000.0,18,OCR,2023,10,11
128.0,11-15,1910000.0,18,OCR,2023,12,11
137.0,01-05,1838000.0,19,OCR,2023,7,10
137.0,16-20,1320000.0,19,OCR,2021,1,8
121.0,11-15,1230000.0,19,OCR,2021,1,8
102.0,01-05,1068000.0,19,OCR,2021,3,8
137.0,01-05,1333000.0,19,OCR,2021,2,8
92.0,11-15,998000.0,19,OCR,2021,5,8
93.0,06-10,1000000.0,19,OCR,2021,12,8
114.0,06-10,1280000.0,19,OCR,2021,12,8
114.0,06-10,1310000.0,19,OCR,2021,12,8
102.0,01-05,1150000.0,19,OCR,2021,12,8
121.0,01-05,1380000.0,19,OCR,2021,12,8
65.0,16-20,880000.0,19,OCR,2021,12,8
114.0,01-05,1248888.0,19,OCR,2022,1,9
114.0,11-15,1300000.0,19,OCR,2021,12,8
102.0,06-10,1260000.0,19,OCR,2022,1,9
114.0,01-05,1340800.0,19,OCR,2021,12,8
114.0,06-10,1300000.0,19,OCR,2021,12,8
121.0,01-05,1330000.0,19,OCR,2021,12,8
71.0,06-10,840000.0,19,OCR,2021,12,8
65.0,11-15,793636.0,19,OCR,2021,12,8
93.0,11-15,1090000.0,19,OCR,2021,12,8
93.0,01-05,938000.0,19,OCR,2021,12,8
92.0,11-15,1120000.0,19,OCR,2021,12,8
114.0,01-05,1080000.0,19,OCR,2021,6,8
114.0,01-05,1188000.0,19,OCR,2021,9,8
92.0,01-05,948000.0,19,OCR,2021,8,8
121.0,11-15,1450000.0,19,OCR,2021,12,8
102.0,06-10,1200000.0,19,OCR,2021,12,8
121.0,06-10,1415000.0,19,OCR,2021,12,8
114.0,06-10,1370000.0,19,OCR,2022,1,9
92.0,11-15,1030000.0,19,OCR,2021,12,8
92.0,06-10,1030000.0,19,OCR,2021,12,8
93.0,11-15,1123888.0,19,OCR,2021,12,8
102.0,01-05,1280000.0,19,OCR,2022,4,9
125.0,16-20,1650000.0,19,OCR,2022,4,9
92.0,06-10,1080000.0,19,OCR,2022,2,9
102.0,11-15,1200000.0,19,OCR,2022,1,9
114.0,11-15,1490000.0,19,OCR,2022,3,9
92.0,06-10,1120000.0,19,OCR,2022,3,9
92.0,06-10,1100000.0,19,OCR,2022,7,9
114.0,11-15,1542000.0,19,OCR,2022,6,9
92.0,06-10,1100000.0,19,OCR,2022,6,9
92.0,06-10,1100000.0,19,OCR,2022,4,9
147.0,01-05,1700000.0,19,OCR,2022,4,9
137.0,11-15,1700000.0,19,OCR,2022,3,9
92.0,06-10,1100000.0,19,OCR,2022,5,9
102.0,11-15,1248000.0,19,OCR,2022,1,9
121.0,06-10,1480000.0,19,OCR,2022,4,9
102.0,06-10,1320000.0,19,OCR,2022,4,9
93.0,01-05,1160000.0,19,OCR,2022,7,9
121.0,11-15,1560000.0,19,OCR,2022,4,9
93.0,06-10,1220000.0,19,OCR,2022,7,9
102.0,16-20,1230000.0,19,OCR,2022,3,9
82.0,06-10,1000000.0,19,OCR,2022,6,9
121.0,11-15,1565000.0,19,OCR,2022,6,9
121.0,16-20,1580000.0,19,OCR,2022,7,9
114.0,01-05,1328000.0,19,OCR,2022,3,9
114.0,01-05,1390000.0,19,OCR,2022,3,9
102.0,11-15,1345000.0,19,OCR,2022,6,9
93.0,06-10,1150000.0,19,OCR,2022,2,9
93.0,06-10,1100000.0,19,OCR,2022,2,9
102.0,06-10,1270000.0,19,OCR,2022,3,9
92.0,11-15,1150000.0,19,OCR,2022,3,9
121.0,06-10,1650000.0,19,OCR,2022,7,9
102.0,11-15,1350000.0,19,OCR,2022,8,9
102.0,01-05,1138000.0,19,OCR,2021,12,8
102.0,01-05,1188888.0,19,OCR,2022,1,9
114.0,01-05,1330000.0,19,OCR,2022,7,9
102.0,06-10,1300000.0,19,OCR,2022,7,9
65.0,01-05,860000.0,19,OCR,2022,6,9
121.0,11-15,1550000.0,19,OCR,2022,6,9
114.0,06-10,1460000.0,19,OCR,2022,6,9
121.0,01-05,1418000.0,19,OCR,2022,1,9
71.0,11-15,850000.0,19,OCR,2021,12,8
65.0,01-05,750000.0,19,OCR,2021,12,8
121.0,11-15,1550000.0,19,OCR,2022,7,9
114.0,01-05,1300000.0,19,OCR,2022,5,9
102.0,01-05,1140000.0,19,OCR,2022,4,9
102.0,11-15,1270000.0,19,OCR,2022,3,9
114.0,11-15,1405000.0,19,OCR,2022,2,9
65.0,06-10,870000.0,19,OCR,2022,8,9
92.0,01-05,1020000.0,19,OCR,2022,7,9
92.0,11-15,1100000.0,19,OCR,2021,12,8
102.0,11-15,1220000.0,19,OCR,2022,1,9
121.0,11-15,1690000.0,19,OCR,2022,9,9
114.0,06-10,1415000.0,19,OCR,2022,7,9
82.0,06-10,1065000.0,19,OCR,2022,10,9
92.0,11-15,1150000.0,19,OCR,2022,10,9
71.0,11-15,960000.0,19,OCR,2023,3,10
93.0,11-15,1145000.0,19,OCR,2022,6,9
137.0,11-15,1720000.0,19,OCR,2022,9,9
102.0,11-15,1350000.0,19,OCR,2022,10,9
102.0,11-15,1356000.0,19,OCR,2022,10,9
121.0,11-15,1680000.0,19,OCR,2023,3,10
65.0,11-15,882000.0,19,OCR,2022,9,9
121.0,01-05,1490000.0,19,OCR,2022,12,9
92.0,11-15,1208000.0,19,OCR,2022,10,9
102.0,16-20,1400000.0,19,OCR,2023,4,10
93.0,01-05,1150000.0,19,OCR,2022,10,9
102.0,06-10,1370000.0,19,OCR,2022,11,9
102.0,01-05,1280000.0,19,OCR,2023,4,10
137.0,06-10,1770000.0,19,OCR,2023,1,10
114.0,06-10,1500000.0,19,OCR,2023,5,10
102.0,06-10,1427400.0,19,OCR,2023,5,10
82.0,01-05,988000.0,19,OCR,2022,10,9
121.0,11-15,1610000.0,19,OCR,2022,9,9
92.0,11-15,1160000.0,19,OCR,2022,8,9
137.0,01-05,1780000.0,19,OCR,2023,4,10
114.0,06-10,1470000.0,19,OCR,2022,10,9
121.0,11-15,1700000.0,19,OCR,2023,5,10
92.0,16-20,1200000.0,19,OCR,2022,10,9
114.0,06-10,1540000.0,19,OCR,2023,4,10
92.0,11-15,1196800.0,19,OCR,2023,5,10
92.0,11-15,1155000.0,19,OCR,2022,11,9
121.0,01-05,1510000.0,19,OCR,2023,3,10
92.0,01-05,1178000.0,19,OCR,2023,7,10
121.0,11-15,1700000.0,19,OCR,2023,5,10
102.0,01-05,1320888.0,19,OCR,2023,11,10
102.0,06-10,1466888.0,19,OCR,2023,11,10
137.0,11-15,2000000.0,19,OCR,2023,12,10
93.0,01-05,1280000.0,19,OCR,2023,10,10
121.0,01-05,1675000.0,19,OCR,2023,9,10
82.0,01-05,1105000.0,19,OCR,2023,9,10
92.0,01-05,1170000.0,19,OCR,2023,9,10
92.0,01-05,1140000.0,19,OCR,2023,9,10
103.0,01-05,1280000.0,18,OCR,2023,9,10
124.0,06-10,1250000.0,18,OCR,2020,5,7
107.0,01-05,1030000.0,18,OCR,2021,2,8
122.0,06-10,1428000.0,18,OCR,2021,10,8
72.0,01-05,723000.0,18,OCR,2021,10,8
72.0,06-10,730000.0,18,OCR,2021,10,8
72.0,06-10,833000.0,18,OCR,2021,10,8
121.0,06-10,1438000.0,18,OCR,2021,10,8
96.0,11-15,1070000.0,18,OCR,2021,10,8
121.0,06-10,1570000.0,18,OCR,2022,1,9
150.0,01-05,1680000.0,18,OCR,2022,1,9
121.0,01-05,1320000.0,18,OCR,2021,11,8
99.0,01-05,1055000.0,18,OCR,2021,11,8
74.0,11-15,775000.0,18,OCR,2021,2,8
142.0,01-05,1535000.0,18,OCR,2021,11,8
103.0,01-05,1120000.0,18,OCR,2021,12,8
108.0,01-05,1150000.0,18,OCR,2021,10,8
142.0,06-10,1600000.0,18,OCR,2021,10,8
149.0,06-10,1810000.0,18,OCR,2021,12,8
72.0,01-05,763800.0,18,OCR,2021,10,8
74.0,01-05,785000.0,18,OCR,2021,10,8
121.0,01-05,1260000.0,18,OCR,2021,10,8
165.0,01-05,1670000.0,18,OCR,2021,10,8
100.0,06-10,1170000.0,18,OCR,2021,12,8
72.0,06-10,742000.0,18,OCR,2021,5,8
129.0,06-10,1480000.0,18,OCR,2021,11,8
121.0,01-05,1250000.0,18,OCR,2021,10,8
150.0,01-05,1630000.0,18,OCR,2021,10,8
96.0,01-05,1100000.0,18,OCR,2021,12,8
103.0,01-05,1070000.0,18,OCR,2021,11,8
156.0,11-15,1830000.0,18,OCR,2021,11,8
129.0,06-10,1432000.0,18,OCR,2021,11,8
138.0,01-05,1400000.0,18,OCR,2021,10,8
102.0,06-10,1150000.0,18,OCR,2021,11,8
121.0,01-05,1350000.0,18,OCR,2021,12,8
103.0,06-10,1210000.0,18,OCR,2021,12,8
140.0,06-10,1640000.0,18,OCR,2021,5,8
124.0,06-10,1470000.0,18,OCR,2021,11,8
124.0,01-05,1280000.0,18,OCR,2021,11,8
105.0,01-05,1166000.0,18,OCR,2021,12,8
103.0,01-05,1095000.0,18,OCR,2021,12,8
124.0,06-10,1430000.0,18,OCR,2022,3,9
139.0,01-05,1685000.0,18,OCR,2022,4,9
100.0,06-10,1185000.0,18,OCR,2021,12,8
103.0,01-05,1150000.0,18,OCR,2022,1,9
75.0,01-05,755000.0,18,OCR,2021,3,8
138.0,01-05,1460000.0,18,OCR,2022,3,9
103.0,06-10,1145000.0,18,OCR,2022,6,9
103.0,06-10,1230000.0,18,OCR,2022,3,9
119.0,11-15,1608000.0,18,OCR,2022,3,9
107.0,01-05,1100000.0,18,OCR,2022,3,9
140.0,01-05,1690000.0,18,OCR,2022,5,9
119.0,01-05,1318888.0,18,OCR,2022,3,9
123.0,06-10,1640000.0,18,OCR,2022,5,9
116.0,06-10,1480000.0,18,OCR,2021,12,8
103.0,06-10,1150000.0,18,OCR,2022,3,9
123.0,06-10,1480000.0,18,OCR,2022,7,9
124.0,01-05,1410000.0,18,OCR,2022,7,9
103.0,06-10,1159000.0,18,OCR,2022,8,9
121.0,01-05,1360000.0,18,OCR,2022,2,9
142.0,01-05,1790000.0,18,OCR,2022,5,9
72.0,01-05,806000.0,18,OCR,2022,3,9
149.0,01-05,1680000.0,18,OCR,2022,2,9
142.0,11-15,1720000.0,18,OCR,2022,3,9
140.0,01-05,1728000.0,18,OCR,2022,3,9
124.0,01-05,1400000.0,18,OCR,2022,3,9
165.0,01-05,1870000.0,18,OCR,2022,6,9
129.0,06-10,1478000.0,18,OCR,2022,6,9
121.0,11-15,1520000.0,18,OCR,2022,5,9
97.0,01-05,1110000.0,18,OCR,2022,5,9
108.0,01-05,1130000.0,18,OCR,2021,11,8
150.0,01-05,1650000.0,18,OCR,2022,3,9
125.0,01-05,1450000.0,18,OCR,2022,9,9
99.0,06-10,1190000.0,18,OCR,2022,9,9
149.0,06-10,1980000.0,18,OCR,2022,9,9
124.0,01-05,1370000.0,18,OCR,2022,8,9
107.0,06-10,1270000.0,18,OCR,2022,9,9
75.0,06-10,923888.0,18,OCR,2022,7,9
124.0,01-05,1450000.0,18,OCR,2022,10,9
140.0,06-10,1800000.0,18,OCR,2022,11,9
105.0,01-05,1270000.0,18,OCR,2023,3,10
102.0,01-05,1220000.0,18,OCR,2022,12,9
122.0,01-05,1520000.0,18,OCR,2023,5,10
124.0,06-10,1560000.0,18,OCR,2022,10,9
105.0,06-10,1185000.0,18,OCR,2022,6,9
124.0,01-05,1480000.0,18,OCR,2023,3,10
119.0,06-10,1668000.0,18,OCR,2023,5,10
121.0,01-05,1490000.0,18,OCR,2022,10,9
149.0,01-05,1900000.0,18,OCR,2022,10,9
107.0,06-10,1370000.0,18,OCR,2022,10,9
142.0,01-05,2080888.0,18,OCR,2023,6,10
119.0,01-05,1590000.0,18,OCR,2023,5,10
123.0,06-10,1700000.0,18,OCR,2023,5,10
121.0,01-05,1518800.0,18,OCR,2023,6,10
103.0,01-05,1290000.0,18,OCR,2023,10,10
122.0,06-10,1720000.0,18,OCR,2023,12,10
124.0,01-05,1410000.0,18,OCR,2023,10,10
124.0,01-05,1550000.0,18,OCR,2023,11,10
120.0,01-05,800000.0,18,OCR,2020,2,24
105.0,11-15,828000.0,18,OCR,2019,9,23
113.0,01-05,888000.0,18,OCR,2019,12,23
119.0,06-10,860000.0,18,OCR,2020,6,24
119.0,01-05,880000.0,18,OCR,2019,11,23
119.0,06-10,881328.0,18,OCR,2020,10,24
111.0,06-10,928000.0,18,OCR,2020,11,24
128.0,01-05,950000.0,18,OCR,2021,2,25
120.0,01-05,910860.0,18,OCR,2021,2,25
112.0,06-10,878000.0,18,OCR,2020,12,24
113.0,01-05,895000.0,18,OCR,2021,3,25
102.0,01-05,895000.0,18,OCR,2021,5,25
111.0,01-05,930000.0,18,OCR,2021,8,25
119.0,01-05,900000.0,18,OCR,2021,2,25
110.0,01-05,850088.0,18,OCR,2021,6,25
102.0,01-05,825000.0,18,OCR,2021,7,25
102.0,01-05,888000.0,18,OCR,2021,7,25
111.0,01-05,891000.0,18,OCR,2021,5,25
182.0,11-15,1350000.0,18,OCR,2021,6,25
111.0,06-10,918000.0,18,OCR,2021,8,25
99.0,01-05,885000.0,18,OCR,2021,8,25
99.0,01-05,750000.0,18,OCR,2021,1,25
99.0,01-05,830000.0,18,OCR,2021,8,25
118.0,01-05,1030000.0,18,OCR,2022,4,26
120.0,06-10,1018000.0,18,OCR,2021,12,25
102.0,01-05,950000.0,18,OCR,2022,6,26
119.0,06-10,1080800.0,18,OCR,2022,9,26
102.0,06-10,1088000.0,18,OCR,2023,2,27
119.0,01-05,1072888.0,18,OCR,2022,11,26
102.0,01-05,1050000.0,18,OCR,2022,9,26
110.0,06-10,1180000.0,18,OCR,2023,1,27
182.0,11-15,1637000.0,18,OCR,2022,8,26
102.0,01-05,1100000.0,18,OCR,2023,7,27
111.0,01-05,1230000.0,18,OCR,2023,6,27
110.0,01-05,1195000.0,18,OCR,2023,8,27
119.0,01-05,1250000.0,18,OCR,2023,11,27
126.0,06-10,1450000.0,18,OCR,2023,12,27
126.0,06-10,1025000.0,18,OCR,2020,1,24
130.0,01-05,966000.0,18,OCR,2020,1,24
90.0,01-05,790000.0,18,OCR,2019,9,23
111.0,06-10,985000.0,18,OCR,2020,3,24
159.0,11-15,1260000.0,18,OCR,2019,11,23
111.0,06-10,960000.0,18,OCR,2020,1,24
90.0,01-05,855000.0,18,OCR,2019,9,23
116.0,06-10,958000.0,18,OCR,2020,8,24
163.0,01-05,1280000.0,18,OCR,2020,8,24
159.0,11-15,1210000.0,18,OCR,2019,12,23
128.0,01-05,998000.0,18,OCR,2020,8,24
111.0,06-10,933000.0,18,OCR,2020,2,24
90.0,01-05,785000.0,18,OCR,2020,10,24
126.0,06-10,1027000.0,18,OCR,2020,9,24
116.0,01-05,955000.0,18,OCR,2020,7,24
145.0,01-05,1095000.0,18,OCR,2020,10,24
111.0,06-10,926000.0,18,OCR,2020,11,24
90.0,06-10,750000.0,18,OCR,2021,2,25
111.0,01-05,944000.0,18,OCR,2021,2,25
128.0,01-05,1038000.0,18,OCR,2021,2,25
128.0,01-05,970000.0,18,OCR,2020,12,24
90.0,06-10,815000.0,18,OCR,2021,1,25
111.0,01-05,955000.0,18,OCR,2020,12,24
128.0,01-05,1015000.0,18,OCR,2021,2,25
128.0,06-10,1060000.0,18,OCR,2020,12,24
116.0,01-05,940000.0,18,OCR,2020,12,24
111.0,06-10,985000.0,18,OCR,2020,12,24
128.0,11-15,1058000.0,18,OCR,2021,2,25
90.0,06-10,818000.0,18,OCR,2021,2,25
111.0,01-05,968000.0,18,OCR,2021,9,25
116.0,06-10,955000.0,18,OCR,2021,3,25
126.0,06-10,1045000.0,18,OCR,2021,6,25
126.0,11-15,1050000.0,18,OCR,2021,9,25
90.0,01-05,850000.0,18,OCR,2021,9,25
126.0,06-10,1060000.0,18,OCR,2021,10,25
111.0,01-05,925000.0,18,OCR,2021,6,25
90.0,01-05,780000.0,18,OCR,2021,7,25
126.0,01-05,1080000.0,18,OCR,2021,11,25
128.0,06-10,1058000.0,18,OCR,2021,5,25
90.0,01-05,785000.0,18,OCR,2021,9,25
90.0,01-05,838000.0,18,OCR,2021,12,25
111.0,01-05,964888.0,18,OCR,2021,9,25
90.0,01-05,842000.0,18,OCR,2021,12,25
90.0,06-10,801000.0,18,OCR,2021,4,25
130.0,01-05,1250000.0,18,OCR,2021,10,25
90.0,06-10,805000.0,18,OCR,2021,7,25
111.0,06-10,990000.0,18,OCR,2021,4,25
90.0,06-10,833000.0,18,OCR,2021,7,25
116.0,01-05,920000.0,18,OCR,2021,7,25
145.0,01-05,1140000.0,18,OCR,2021,9,25
116.0,01-05,908000.0,18,OCR,2021,5,25
128.0,01-05,1055000.0,18,OCR,2021,8,25
90.0,06-10,850000.0,18,OCR,2021,10,25
90.0,06-10,785000.0,18,OCR,2021,6,25
128.0,01-05,983000.0,18,OCR,2021,6,25
90.0,06-10,795000.0,18,OCR,2021,7,25
145.0,01-05,1180000.0,18,OCR,2021,7,25
90.0,06-10,858000.0,18,OCR,2021,12,25
90.0,06-10,800000.0,18,OCR,2021,9,25
145.0,01-05,1290000.0,18,OCR,2022,4,26
90.0,01-05,880000.0,18,OCR,2022,4,26
111.0,01-05,980000.0,18,OCR,2022,5,26
116.0,06-10,1048000.0,18,OCR,2022,3,26
90.0,01-05,866888.0,18,OCR,2022,6,26
148.0,01-05,1188000.0,18,OCR,2022,5,26
90.0,01-05,855000.0,18,OCR,2022,4,26
116.0,06-10,1015000.0,18,OCR,2022,2,26
90.0,01-05,868000.0,18,OCR,2022,4,26
128.0,06-10,1300000.0,18,OCR,2022,8,26
90.0,06-10,940000.0,18,OCR,2022,8,26
116.0,06-10,1100000.0,18,OCR,2022,6,26
90.0,01-05,1050888.0,18,OCR,2022,7,26
111.0,06-10,980000.0,18,OCR,2022,4,26
126.0,01-05,1225000.0,18,OCR,2022,6,26
128.0,11-15,1200000.0,18,OCR,2022,6,26
116.0,01-05,1050000.0,18,OCR,2022,5,26
90.0,06-10,930000.0,18,OCR,2022,4,26
126.0,01-05,1288000.0,18,OCR,2022,12,26
111.0,01-05,1138000.0,18,OCR,2023,3,27
116.0,06-10,1160000.0,18,OCR,2022,9,26
90.0,01-05,988000.0,18,OCR,2022,10,26
116.0,06-10,1190000.0,18,OCR,2023,2,27
130.0,01-05,1180000.0,18,OCR,2023,3,27
116.0,06-10,1100000.0,18,OCR,2022,9,26
90.0,01-05,960000.0,18,OCR,2023,3,27
126.0,01-05,1325000.0,18,OCR,2023,3,27
90.0,01-05,900000.0,18,OCR,2022,8,26
111.0,06-10,1068000.0,18,OCR,2022,10,26
128.0,06-10,1290000.0,18,OCR,2022,10,26
128.0,06-10,1300000.0,18,OCR,2023,2,27
116.0,06-10,1138888.0,18,OCR,2023,2,27
111.0,06-10,1210000.0,18,OCR,2023,5,27
116.0,06-10,1312000.0,18,OCR,2023,6,27
116.0,01-05,1200000.0,18,OCR,2023,6,27
116.0,01-05,1260000.0,18,OCR,2023,7,27
111.0,01-05,1125000.0,18,OCR,2023,6,27
126.0,06-10,1450000.0,18,OCR,2023,7,27
111.0,06-10,1230000.0,18,OCR,2023,11,27
128.0,11-15,1400000.0,18,OCR,2023,9,27
116.0,06-10,1150000.0,18,OCR,2023,5,27
145.0,01-05,1380000.0,18,OCR,2023,11,27
111.0,01-05,1250000.0,18,OCR,2023,12,27
90.0,06-10,1010000.0,18,OCR,2023,9,27
127.0,01-05,1850000.0,19,OCR,2023,9,11
98.0,01-05,1260000.0,19,OCR,2023,8,11
127.0,11-15,1890000.0,19,OCR,2023,12,11
111.0,01-05,1168000.0,19,OCR,2020,4,8
127.0,01-05,1330000.0,19,OCR,2020,9,8
106.0,06-10,1250000.0,19,OCR,2020,9,8
83.0,11-15,846588.0,19,OCR,2020,10,8
113.0,06-10,1330000.0,19,OCR,2021,11,9
141.0,11-15,1730000.0,19,OCR,2021,11,9
98.0,11-15,1048000.0,19,OCR,2021,9,9
102.0,06-10,1150000.0,19,OCR,2021,11,9
133.0,16-20,1380000.0,19,OCR,2021,9,9
111.0,11-15,1270000.0,19,OCR,2021,10,9
106.0,11-15,1255000.0,19,OCR,2021,9,9
127.0,11-15,1498888.0,19,OCR,2021,10,9
127.0,11-15,1400000.0,19,OCR,2021,9,9
113.0,11-15,1350000.0,19,OCR,2021,10,9
113.0,01-05,1290000.0,19,OCR,2021,11,9
106.0,01-05,1250000.0,19,OCR,2022,1,10
102.0,06-10,1188000.0,19,OCR,2022,1,10
106.0,01-05,1270000.0,19,OCR,2021,12,9
111.0,01-05,1215000.0,19,OCR,2021,12,9
102.0,01-05,1050000.0,19,OCR,2021,8,9
134.0,16-20,1388000.0,19,OCR,2021,9,9
127.0,11-15,1400000.0,19,OCR,2021,9,9
83.0,06-10,900000.0,19,OCR,2021,9,9
102.0,06-10,1210000.0,19,OCR,2021,9,9
127.0,11-15,1450000.0,19,OCR,2021,8,9
127.0,11-15,1400000.0,19,OCR,2021,9,9
98.0,16-20,1050000.0,19,OCR,2021,9,9
127.0,11-15,1420000.0,19,OCR,2021,9,9
113.0,01-05,1350000.0,19,OCR,2021,11,9
113.0,11-15,1360000.0,19,OCR,2021,10,9
101.0,06-10,1168000.0,19,OCR,2021,9,9
102.0,11-15,1150000.0,19,OCR,2021,9,9
102.0,06-10,1170000.0,19,OCR,2021,9,9
102.0,06-10,1168888.0,19,OCR,2021,9,9
127.0,11-15,1440000.0,19,OCR,2021,9,9
98.0,06-10,1120000.0,19,OCR,2021,9,9
83.0,01-05,850000.0,19,OCR,2021,9,9
83.0,01-05,928000.0,19,OCR,2021,8,9
98.0,06-10,1150000.0,19,OCR,2021,10,9
98.0,11-15,1055000.0,19,OCR,2021,9,9
127.0,06-10,1473800.0,19,OCR,2021,10,9
113.0,06-10,1260000.0,19,OCR,2021,10,9
106.0,01-05,1260000.0,19,OCR,2021,9,9
106.0,01-05,1224000.0,19,OCR,2021,9,9
106.0,11-15,1258888.0,19,OCR,2021,11,9
106.0,01-05,1260000.0,19,OCR,2021,11,9
102.0,01-05,1160000.0,19,OCR,2021,11,9
111.0,06-10,1250000.0,19,OCR,2021,9,9
102.0,01-05,1128000.0,19,OCR,2021,9,9
113.0,06-10,1350000.0,19,OCR,2021,9,9
150.0,16-20,1580000.0,19,OCR,2021,9,9
83.0,06-10,955000.0,19,OCR,2021,9,9
141.0,01-05,1680000.0,19,OCR,2021,9,9
106.0,11-15,1188888.0,19,OCR,2021,9,9
102.0,01-05,1155000.0,19,OCR,2021,9,9
102.0,11-15,1188000.0,19,OCR,2021,9,9
133.0,16-20,1405000.0,19,OCR,2021,9,9
127.0,11-15,1450000.0,19,OCR,2021,9,9
102.0,11-15,1195000.0,19,OCR,2021,11,9
102.0,01-05,1200000.0,19,OCR,2021,12,9
142.0,11-15,1703000.0,19,OCR,2022,1,10
111.0,01-05,1238000.0,19,OCR,2021,10,9
98.0,06-10,1160000.0,19,OCR,2021,11,9
142.0,06-10,1650000.0,19,OCR,2021,9,9
141.0,11-15,1735000.0,19,OCR,2021,11,9
111.0,06-10,1280000.0,19,OCR,2021,10,9
111.0,01-05,1240000.0,19,OCR,2021,9,9
111.0,06-10,1268000.0,19,OCR,2021,11,9
102.0,06-10,1188000.0,19,OCR,2021,11,9
102.0,06-10,1210500.0,19,OCR,2021,11,9
83.0,06-10,918000.0,19,OCR,2021,9,9
102.0,01-05,1245000.0,19,OCR,2021,12,9
83.0,01-05,975888.0,19,OCR,2021,12,9
83.0,11-15,985000.0,19,OCR,2021,11,9
